id	name
1140	a,Next Price\0
1141	a,Next Purchase\0
1142	a,Edit Sales\0
1143	a,Set Next Day\0
1144	a,Reset Sales\0
1145	a,Crop Purchase\0
1146	a,Today Buy\0
1147	a,Today Price\0
1148	a,Reward\0
1149	a,Next Price\0
1150	a,Next Reward\0
1151	a,Stop Purchase\0
1152	a,Crop Sale\0
1153	a,Territory\0
1154	a,Remaining\0
1155	a,My Crops\0
1156	a,Sales\0
1157	a,Sell\0
1158	a,Max Price\0
1159	a,Duelist\0
1160	a,Dreadnought\0
1161	a,Phoenix Knight\0
1162	a,Hell Knight\0
1163	a,Sagittarius\0
1164	a,Adventurer\0
1165	a,Archmage\0
1166	a,Soultaker\0
1167	a,Arcana Lord\0
1168	a,Cardinal\0
1169	a,Hierophant\0
1170	a,Eva's Templar\0
1171	a,Sword Muse\0
1172	a,Wind Rider\0
1173	a,Moonlight Sentinel\0
1174	a,Mystic Muse\0
1175	a,Elemental Master\0
1176	a,Eva's Saint\0
1177	a,Shillien Templar\0
1178	a,Spectral Dancer\0
1179	a,Ghost Hunter\0
1180	a,Ghost Sentinel\0
1181	a,Storm Screamer\0
1182	a,Spectral Master\0
1183	a,Shillien Saint\0
1184	a,Titan\0
1185	a,Grand Khavatari\0
1186	a,Dominator\0
1187	a,Doom Cryer\0
1188	a,Fortune Seeker\0
1189	a,Maestro\0
1190	a,Macro List\0
1191	a,Count\0
1192	a,Message\0
1193	a,View Record\0
1194	a,Check Clan Hall Location\0
1195	a,HP Cost\0
1196	a,Show Region\0
1197	a,System Message Window\0
1198	a,Package Sale\0
1199	a,Remaining Time\0
1200	a,Quest Name\0
1201	a,Requirements\0
1202	a,Type\0
1203	a,Contact NPC\0
1204	a,Quest Introduction\0
1205	a,Declare War\0
1206	a,End War\0
1207	a,Penalty\0
1208	a,Register\0
1209	a,Delete\0
1210	a,Clan War\0
1211	a,Hero Voice\0
1212	a,General Manufacture\0
1213	a,Dwarf Manufacture\0
1214	a,General Recipe Book\0
1215	a,Dwarf Recipe Book\0
1216	a,Private Warehouse\0
1217	a,Clan Warehouse\0
1218	a,Castle Warehouse\0
1219	a,Req. EXP\0
1220	a,Item Enchant\0
1221	a,Choose Enchant Target\0
1222	a,Monument of Heroes\0
1223	a,Party Member\0
1224	a,Next Sale Limit\0
1225	a,Next Buy\0
1226	a,Next Buy Limit\0
1227	a,All Members\0
1228	a,Leader Chat\0
1229	a,Shader\0
1230	a,HDR Rendering A\0
1231	a,HDR Rendering B\0
1232	a,HDR Rendering C\0
1233	a,Very High\0
1234	a,High\0
1235	a,Average\0
1236	a,Low\0
1237	a,Very Low\0
1238	a,Very Wide\0
1239	a,Wide\0
1240	a,Average\0
1241	a,Narrow\0
1242	a,Very Narrow\0
1243	a,Goddard Castle\0
1244	a,In Front of Goddard Castle Outer Door\0
1245	a,At the Top of Goddard Castle Outer Door\0
1246	a,Glow Effect B\0
1247	a,Rune\0
1248	a,Goddard\0
1249	a,Lock Camera\0
1250	a,Replay File Name\0
1251	a,Replay\0
1252	a,Move to Arena\0
1253	a,View the Chat Window\0
1254	a,Pumping!\0
1255	a,Reeling!\0
1256	a,The pumping was successful.\0
1257	a,The reeling was successful.\0
1258	a,The pumping failed.\0
1259	a,The reeling failed.\0
1260	a,The fish did not take the bait.\0
1261	a,The fish took the bait.\0
1262	a,The fishing attempt failed.\0
1263	a,The allotted time has been exceeded.\0
1264	a,The fishing was successful.\0
1265	a,Owner\0
1266	a,Parties:\0
1267	a,Members:\0
1268	a,Quit\0
1269	a,Status of Being Open to the Public\0
1270	a,Village\0
1271	a,Clan (Bid)\0
1272	a,Delete\0
1273	a,<Private Store - Package Sale>\0
1274	a,Forced Petition\0
1275	a,Server Transfer\0
1276	a,- Selection -\0
1277	a,PC Bang Points\0
1278	a,One, Two, Three, Four, Five, Six, Seven, Eight, Nine, Ten\0
1279	a,Ten, Hundred, Thousand, Ten Thousand, Hundred Thousand\0
1280	a,Ten Thousand, Hundred Million\0
1281	a,Thousand, Million, Billion\0
1282	a,Million, thaisuffix1, thaisuffix2\0
1283	a,findprivatestore\0
1284	a,General Field\0
1285	a,Peaceful Zone\0
1286	a,Siege War Zone\0
1287	a,Altered Zone\0
1288	a,Altered Zone\0
1289	a,Seven Signs Zone\0
1290	a,PvP Zone\0
1291	a,D Grade\0
1292	a,C Grade\0
1293	a,B Grade\0
1294	a,A Grade\0
1295	a,S Grade\0
1296	a,Hunting Zone\0
1297	a,Raid\0
1298	a,Region Info\0
1299	a,Hunting Zone Name\0
1300	a,Zone Type\0
1301	a,Raid Name\0
1302	a,Points\0
1303	a,Region Name\0
1304	a,Affiliated Territory\0
1305	a,Rank\0
1306	a,PC Name\0
1307	a,Total Score\0
1308	a,Accumulated Score\0
1309	a,Search Area\0
1310	a,Search\0
1311	a,Clan Reputation Score\0
1312	a,Territory\0
1313	a,Fields\0
1314	a,Dungeon\0
1315	a,Castle, Town\0
1316	a,Harbor\0
1317	a,Clan Hall\0
1318	a,Arena\0
1319	a,Other\0
1320	a,Ranking\0
1321	a,Clan\0
1322	a,Member Info\0
1323	a,Privileges\0
1324	a,War Info\0
1325	a,Edit Auth.\0
1326	a,Edit Crest\0
1327	a,Title\0
1328	a,Rank\0
1329	a,Order of Knights\0
1330	a,Change Title\0
1331	a,Change Rank\0
1332	a,Sponsor\0
1333	a,Select\0
1334	a,Dismiss\0
1335	a,Enter the title you wish to change.\0
1336	a,(Up to 16 characters)\0
1337	a,Confirm\0
1338	a,Manage Clan Crest\0
1339	a,Current Registered Crest\0
1340	a,Manage Clan Insignia\0
1341	a,Current Registered Insignia\0
1342	a,Cancel\0
1343	a,Delete\0
1344	a,Manage Titles\0
1345	a,Edit $s1's Privileges\0
1346	a,Warehouse Search\0
1347	a,Apprentice\0
1348	a,Manage Ranks\0
1349	a,Troops/Fame\0
1350	a,Bulletin Board Administration\0
1351	a,Clan Hall Privileges\0
1352	a,Entry/Exit Rights\0
1353	a,Right to Dismiss\0
1354	a,Use Functions\0
1355	a,Set Functions\0
1356	a,Auction\0
1357	a,Castle Privileges\0
1358	a,Manor Admin\0
1359	a,Manage Taxes\0
1360	a,Siege War\0
1361	a,Mercenaries\0
1362	a,Miscellaneous\0
1363	a,Party\0
1364	a,Close\0
1365	a,Status\0
1366	a,Period\0
1367	a,Declare War\0
1368	a,Next Page\0
1369	a,Expiration Date\0
1370	a,Clan Skills\0
1371	a,Clan Structural Diagram\0
1372	a,Clan Rep\0
1373	a,Clan Rank\0
1374	a,Not Ranked\0
1375	a,Top\0
1376	a, - Edit Privileges\0
1377	a,System Privileges\0
1378	a,Waiting List\0
1379	a,Whisper\0
1380	a,Refresh\0
1381	a,Rm. Invite\0
1382	a,Looting\0
1383	a,General\0
1384	a,Loot Leader\0
1385	a,Vagabond\0
1386	a,Vassal\0
1387	a,Apprentice\0
1388	a,Heir\0
1389	a,Knight\0
1390	a,Elder\0
1391	a,Baron\0
1392	a,Viscount\0
1393	a,Count\0
1394	a,Marquis\0
1395	a,Duke\0
1396	a,Grand Duke\0
1397	a,Distinguished King\0
1398	a,Emperor\0
1399	a,Main Clan\0
1400	a,1st Royal Guard\0
1401	a,2nd Royal Guard\0
1402	a,1st Order of Knights\0
1403	a,2nd Order of Knights\0
1404	a,3rd Order of Knights\0
1405	a,4th Order of Knights\0
1406	a,1st Level\0
1407	a,2nd Level\0
1408	a,3rd Level\0
1409	a,4th Level\0
1410	a,5th Level\0
1411	a,Main Clan Rank\0
1412	a,Royal Guard Rank\0
1413	a,Order of Knights Rank\0
1414	a,Academy Rank\0
1415	a,Unknown\0
1416	a,.\0
1417	a,GPU Animation\0
1418	a,Weather Effects\0
1419	a,Clan Academy\0
1420	a,Rune Castle\0
1421	a,In Front of the Outer Castle Gate of Rune Castle\0
1422	a,Top of the Outer Castle Gate of Rune Castle\0
1423	a,Schuttgart Castle\0
1424	a,In Front of the Outer Castle Gate of Schuttgart Castle\0
1425	a,Top the Outer Castle Gate of Schuttgart Castle\0
1426	a,Adventurer Guide Book\0
1427	a,Select a Unit\0
1428	a,Results\0
1429	a,Declared\0
1430	a,Under Attack\0
1431	a,Apprentice\0
1432	a,Status\0
1433	a,Knight Commander\0
1434	a,Buy\0
1435	a,My Exchange List\0
1436	u,Clan’s Skill Trainer\0
1437	a,Req. Reputation\0
1438	a,Captain of the Royal Guard\0
1439	a,To join a room, double click on one of the rooms listed above.\0
1440	a,Party Matching Waiting List\0
1441	a,Remove clan title\0
1442	a,Points\0
1443	a,Change\0
1444	a,Mute all sounds.\0
1445	a,No Captain exists.\0
1446	a,Penalty Information\0
1447	a,Title\0
1448	a,PC Room Coupon Event\0
1449	a,Note\0
1450	a,Status\0
1451	a,Affiliation Ranking\0
1452	a,Academy\0
1453	a,Individual Ranking\0
1454	a,No score\0
1455	a,Useful Information\0
1456	a,Disable Game Tips\0
1457	a,A new party room will now be created.\0
1458	a,When ready, click 'Confirm' to create your party room.\0
1459	a,Exit\0
1460	a,Once complete, click 'Confirm' to make your changes.\0
1461	a,World Info.\0
1462	a,Find\0
1463	a,- Cursed Weapon -\0
1464	a,Demonic Sword Zariche\0
1465	a,- Select an Affiliation -\0
1466	a,- Select a Member -\0
1467	a,Change\0
1468	a,Change\0
1469	a,Edit Clan Member's Affiliation\0
1470	a,Affiliation:\0
1471	a,Member:\0
1472	a,Hide Dropped Item(s)\0
1473	a,NCOTP\0
1474	a,Enlarge Map\0
1475	a,Minimize\0
1476	a,Decline Duels\0
1477	a,Augment\0
1478	a,Remove Augmentation\0
1479	a,Remove\0
1480	a,Item for Augmentation\0
1481	a,Varnish\0
1482	a,Removal Fee\0
1483	a,Gemstones Needed\0
1484	a,Command\0
1485	a,Hide Command On-screen Text\0
1486	a,Toggle Buff/Debuff\0
1487	a,Party Window Options\0
1488	a,Small Party Window\0
1489	a,<Weapon Specifications>\0
1490	a,<Augmentation Effects>\0
1491	a,Unable to Trade/Drop\0
1492	a,<Shadow Item Info>\0
1493	a,Remaining Mana/Total Mana:\0
1494	a,Command Channel Information\0
1495	a,Command Channel\0
1496	a,View Buffs\0
1497	a,View Debuffs\0
1498	a,Turn Off Buff View\0
1499	a,Blood Sword Akamanah\0
1500	a,Song/Dance\0
1501	a,1\0
1502	a,2\0
1503	a,3\0
1504	a,4\0
1505	a,5\0
1506	a,6\0
1507	a,7\0
1508	a,8\0
1509	a,9\0
1510	a,0\0
1511	a,00\0
1512	a,+\0
1513	a,-\0
1514	a,x\0
1515	a,/\0
1516	a,=\0
1517	a,B/S\0
1518	a,C\0
1519	a,CE\0
1520	a,Reset to Default\0
1521	a,Assign Shortcut\0
1522	a,Initialize\0
1523	a,Shortcut\0
1524	a,Assign Item Shortcut\0
1525	a,Shortcut to Assign\0
1526	a,Skill Enchant\0
1527	a,Skill Safe Enchant\0
1528	a,Untrain\0
1529	a,Route Change\0
1530	a,Attribute Enchanting..\0
1531	a,Item Enchanting..\0
1532	a,Enchant Scroll\0
1533	a,Select Enchant Item\0
1534	a,Castle / Fortress Privileges\0
1535	a,To Fortress\0
1536	a,Current Bid Price\0
1537	a,X2 Bid\0
1538	a,50% Bid\0
1539	a,10% Bid\0
1540	a,5% Bid\0
1541	a,Health\0
1542	a,Delay Reset\0
1543	a,Summon\0
1544	a,Kamael\0
1545	a,Server Integration Guide\0
1546	a,Radar Option\0
1547	a,Hide Party\0
1548	a,Show Monsters\0
1549	a,Attribute Enchanter\0
1550	a,Select Attribute Enchant Item\0
1551	a,Normal Skill\0
1552	a,Buff Skill\0
1553	a,Debuff Skill\0
1554	a,Toggle Skill\0
1555	a,Song / Dance Skill\0
1556	a,Hero Skill\0
1557	a,Item Skill\0
1558	a,Transform Skill\0
1559	a,Use Expanded Sub-Key\0
1560	a,Interface\0
1561	a,Kamael Soldier\0
1562	a,Kamael Soldier\0
1563	a,Trooper\0
1564	a,Warder\0
1565	a,Berserker\0
1566	a,Soul Breaker\0
1567	a,Soul Breaker\0
1568	a,Arbalester\0
1569	a,Doombringer\0
1570	a,Soul Hound\0
1571	a,Soul Hound\0
1572	a,Trickster\0
1573	a,Inspector\0
1574	a,Judicator\0
1575	a,Available SP\0
1576	a,Retained EXP\0
1577	a,Refund Ratio\0
1578	a,Refund SP\0
1579	a,Enchant\0
1580	a,Select Sub Unit\0
1581	a,Display Settings\0
1582	a,View Range Settings\0
1583	a,Misc. Settings\0
1584	a,Graphic Effect Settings\0
1585	a,Control/Security\0
1586	a,Game Performance\0
1587	a,Audio\0
1588	a,Game System\0
1589	a,Display\0
1590	a,Chat Settings\0
1591	a,Layout Settings\0
1592	a,Basic\0
1593	a,Lower Display\0
1594	a,Graphic Detail Settings\0
1595	a,Attribute Enchant\0
1596	a,Applying Elemental Attribute\0
1597	a,s Servitor\0
1598	a,Open All Pets/Servitors\0
1599	a,Close All Pets/Servitors\0
1600	a,Rare Item Auction\0
1601	a,Use Improved Shader Effect\0
1602	a,Use Out Focusing Effect\0
1603	a,Use Realistic Water Effect\0
1604	a,Use Realistic Shadow Effect\0
1605	a,Fortress Info\0
1606	a,Castle Name\0
1607	a,Clan\0
1608	a,Tax Rate\0
1609	a,Next Siege Date\0
1610	a,Fortress Name\0
1611	a,Upper Level Castle\0
1612	a,Current Status\0
1613	a,War\0
1614	a,Peace\0
1615	a,Time Held\0
1616	a,Clan Hall Info\0
1617	a,Clan Hall Name\0
1618	a,Acquired By\0
1619	a,Show on Map\0
1620	a,Atk Attribute\0
1621	a,Atk Attribute Count\0
1622	a,Fire\0
1623	a,Water\0
1624	a,Wind\0
1625	a,Earth\0
1626	a,Holy\0
1627	a,Dark\0
1628	a,Transform State\0
1629	a,Atk Attribute Value\0
1630	a,Fire\0
1631	a,Water\0
1632	a,Wind\0
1633	a,Earth\0
1634	a,Holy\0
1635	a,Dark\0
1636	a,Right Bracelet\0
1637	a,Left Bracelet\0
1638	a,Talisman\0
1639	a,Close System Tutorial\0
1640	a,Close Help Window\0
1641	a,Help Window Location\0
1642	a,Upper Right Display\0
1643	a,Upper Left Display\0
1644	a,Lower Right Display\0
1645	a,Lower Left Display\0
1646	a,Screen Resolution Settings\0
1647	a,Map of Hellbound\0
1648	a,Rapier\0
1649	a,Crossbow\0
1650	a,Ancient Sword\0
1651	a,Attribute Defense\0
1652	a,Direct Input\0
1653	a,CP\0
1654	a,Remove Attribute\0
1655	a,Select item below\0
1656	a,Barracks Occupation:\0
1657	a,Keypad 0\0
1658	a,Keypad 1\0
1659	a,Keypad 2\0
1660	a,Keypad 3\0
1661	a,Keypad 4\0
1662	a,Keypad 5\0
1663	a,Keypad 6\0
1664	a,Keypad 7\0
1665	a,Keypad 8\0
1666	a,Keypad 9\0
1667	a,Mouse Wheel Up\0
1668	a,Mouse Wheel Down\0
1669	a,Mouse Middle Button\0
1670	a,Mouse Left Click\0
1671	a,Mouse Right Click\0
1672	a,Space Bar\0
1673	a,Switch Language\0
1674	a,Window Key\0
1675	a,Application Key\0
1676	a,\\\0
1677	a,Center\0
1678	a,Show Location\0
1679	a,Fixed Radar\0
1680	a,Inventory Auto Arrange\0
1681	a,Original\0
1682	a,Regular Server(Age 18)\0
1683	a,Regular Server\0
1684	a,Relax Server\0
1685	a,Character Creation Restricted\0
1686	a,Unable to Show Region\0
1687	a,Decrease Background Performance\0
1688	a,View History\0
1689	a,Update\0
1690	a,Match Results\0
1691	a,Kill\0
1692	a,Notification\0
1693	a,Cancel\0
1694	a,Physical Skills\0
1695	a,Magic Skills\0
1696	a,Reinforcement Skills\0
1697	a,Weaken Skills\0
1698	a,Toggle Skill\0
1699	a,Clan/Noblesse/Hero Skills\0
1700	a,Item Skill\0
1701	a,Transform Skills\0
1702	a,Equipment Skills\0
1703	a,Ability Skills\0
1704	a,Race Skills\0
1705	a,Occupation Skills\0
1706	a,Auction\0
1707	a,Prison\0
1708	a,Command Barracks\0
1709	a,Guard\0
1710	a,Support Unit\0
1711	a,Archer\0
1712	a,Ballista\0
1713	a,Control Room\0
1714	a,Officer's Barracks\0
1715	a,Occupation Status\0
1716	a,None Occupation Status\0
1717	a,Fortress Battle\0
1718	a,Standby\0
1719	a,Playing\0
1720	a,Skill Route\0
1721	a,<Related Quest>\0
1722	a,Death\0
1723	a,Change items\0
1724	a,Cancel Auto-Notify\0
1725	a,Keyword filtering\0
1726	a,Notify with effect sound\0
1727	a,Initialization\0
1728	a,Start!\0
1729	a,Restart\0
1730	a,Mini-game\0
1731	a,Continue\0
1732	a,End Game\0
1733	a,Time Out\0
1734	a,Chg. Color Name\0
1735	a,Chg. Color\0
1736	a,Item List\0
1737	a,Receive\0
1738	a,Vitamin Item\0
1739	a,<Limited time item>\0
1740	a,Sender:\0
1741	a,View Song/Dance Buffs\0
1742	a,Use Feather\0
1743	a,Manufacture Level\0
1744	a,Kill Point\0
1745	a,Match Results\0
1746	a,Save My Location\0
1747	a,My Location\0
1748	a,Teleport Location\0
1749	a,Saved Teleport List\0
1750	a,Standard Value\0
1751	a,Pink\0
1752	a,Rose Pink\0
1753	a,Lemon Yellow\0
1754	a,Lilac\0
1755	a,Cobalt Violet\0
1756	a,Mint Green\0
1757	a,Peacock Green\0
1758	a,Yellow Ochre\0
1759	a,Chocolate\0
1760	a,Silver\0
1761	a,My Teleports\0
1762	a,Edit My Teleport\0
1763	a,Delete My Teleport\0
1764	a,Select Destination Icon Below\0
1765	a,Dest\0
1766	a,Depart\0
1767	a,Airship Teleport\0
1768	a,Gracia Continent\0
1769	a,Aden Continent\0
1770	a,Tracking\0
1771	a,Quest Goal Point\0
1772	a,Territory War Hallow\0
1773	a,Cursed Weapon\0
1774	a,Battlefield\0
1775	a,Chatting Tip Quota\0
1776	a,Territory War Info\0
1777	a,Territory\0
1778	a,Clan\0
1779	a,Territory Ward\0
1780	a,Next Battle Date\0
1781	a,Terr. Owner\0
1782	a,Clan\0
1783	a,Alliance\0
1784	a,War (Date/Time)\0
1785	a,Territories\0
1786	a,Involvement\0
1787	a,Approve Participation\0
1788	a,Ind. Mercenary Participant Count\0
1789	a,Dispatch to War Declaration Clan Count\0
1790	a,Territory Name\0
1791	a,Territory Emblem\0
1792	a,Single\0
1793	a,Repeat\0
1794	a,Epic\0
1795	a,Transfer\0
1796	a,Special\0
1797	a,Detailed Info\0
1798	a,Abort Quest\0
1799	a,Deny Party Req.\0
1800	a,Create Command Channel Room\0
1801	a,Move to Previous Chatting Type\0
1802	a,Move to Next Chatting Type\0
1803	a,Cancel Target\0
1804	a,Move Focus to Chatting Window\0
1805	a,Show Inventory\0
1806	a,Hide All Windows\0
1807	a,Close All Windows\0
1808	a,Open GM Window\0
1809	a,Open GM Petition Window\0
1810	a,Show Party Buff\0
1811	a,Apply Minimum Frame Function\0
1812	a,Open MSN Messenger\0
1813	a,Shortcut(Basic) - 1\0
1814	a,Shortcut(Basic) - 2\0
1815	a,Shortcut(Basic) - 3\0
1816	a,Shortcut(Basic) - 4\0
1817	a,Shortcut(Basic) - 5\0
1818	a,Shortcut(Basic) - 6\0
1819	a,Shortcut(Basic) - 7\0
1820	a,Shortcut(Basic) - 8\0
1821	a,Shortcut(Basic) - 9\0
1822	a,Shortcut(Basic) - 10\0
1823	a,Shortcut(Basic) - 11\0
1824	a,Shortcut(Basic) - 12\0
1825	a,Shortcut(Expanded1) - 1\0
1826	a,Shortcut(Expanded1) - 2\0
1827	a,Shortcut(Expanded1) - 3\0
1828	a,Shortcut(Expanded1) - 4\0
1829	a,Shortcut(Expanded1) - 5\0
1830	a,Shortcut(Expanded1) - 6\0
1831	a,Shortcut(Expanded1) - 7\0
1832	a,Shortcut(Expanded1) - 8\0
1833	a,Shortcut(Expanded1) - 9\0
1834	a,Shortcut(Expanded1) - 10\0
1835	a,Shortcut(Expanded1) - 11\0
1836	a,Shortcut(Expanded1) - 12\0
1837	a,Shortcut(Expanded2) - 1\0
1838	a,Shortcut(Expanded2) - 2\0
1839	a,Shortcut(Expanded2) - 3\0
1840	a,Shortcut(Expanded2) - 4\0
1841	a,Shortcut(Expanded2) - 5\0
1842	a,Shortcut(Expanded2) - 6\0
1843	a,Shortcut(Expanded2) - 7\0
1844	a,Shortcut(Expanded2) - 8\0
1845	a,Shortcut(Expanded2) - 9\0
1846	a,Shortcut(Expanded2) - 10\0
1847	a,Shortcut(Expanded2) - 11\0
1848	a,Shortcut(Expanded2) - 12\0
1849	a,To Shortcut Page(Basic) 1\0
1850	a,To Shortcut Page(Basic) 2\0
1851	a,To Shortcut Page(Basic) 3\0
1852	a,To Shortcut Page(Basic) 4\0
1853	a,To Shortcut Page(Basic) 5\0
1854	a,To Shortcut Page(Basic) 6\0
1855	a,To Shortcut Page(Basic) 7\0
1856	a,To Shortcut Page(Basic) 8\0
1857	a,To Shortcut Page(Basic) 9\0
1858	a,To Shortcut Page(Basic) 10\0
1859	a,Open/Close Action Window\0
1860	a,Open/Close Bulletin Board\0
1861	a,Open/Close Calculator\0
1862	a,Show/Hide Chatting Window\0
1863	a,Open/Close Clan\0
1864	a,Open/Close Status Window\0
1865	a,Open/Close Help\0
1866	a,Open/Close Inventory\0
1867	a,Open/Close Macro\0
1868	a,Open/Close Skill Window\0
1869	a,Show/Hide Menu\0
1870	a,Open/Close Mini Map\0
1871	a,Open/Close Option Window\0
1872	a,Open/Close Party Matching Window\0
1873	a,Open/Close Quest Window\0
1874	a,Show/Hide Radar\0
1875	a,Show/Hide Status Window\0
1876	a,Open/Close System Menu\0
1877	a,Do Not Show Drop Item\0
1878	a,Send Whisper to Target Character\0
1879	a,Mute all sounds\0
1880	a,Toggle Shortcut Expand\0
1881	a,Reset User Interface\0
1882	a,Turn Left\0
1883	a,Turn Right\0
1884	a,Forward\0
1885	a,Backward\0
1886	a,Lock Move\0
1887	a,Zoom-in Camera View\0
1888	a,Zoom-out Camera View\0
1889	a,Turn Camera View Front Back\0
1890	a,Open GM Window\0
1891	a,Open GM Petition Window\0
1892	a,Toggle Shortcut Window\0
1893	a,Fixed Camera View Forward\0
1894	a,Fixed Camera View Backward\0
1895	a,Reset Camera View to Defaults\0
1896	a,Not In Use1\0
1897	a,Not In Use1\0
1898	a,Not In Use1\0
1899	a,Not In Use1\0
1951	a,Leader\0
1952	a,Chan. Invite\0
1953	a,Channel Info\0
1954	a,Command Channel Affiliated Party\0
1955	a,Chat Filtering\0
1956	a,Quota\0
1957	a,Clan Sign Up\0
1958	a,Merc Sign Up\0
1959	a,Cancel Request\0
1960	a,Merc. Cancel\0
1961	a,%Hero\0
1962	a,Command Channel\0
1963	a,!Shout\0
1964	a,^Battlefield\0
1965	a,Current Height\0
1966	a,Helm\0
1967	a,No Controller\0
1968	a,T\0
1969	a,Team War\0
1970	a,Dual Dagger\0
1971	a,Summon Airship\0
1972	a,Destroy\0
1973	a,Keucereus Wharf\0
1974	a,Seed of Infinity\0
1975	a,Seed of Destruction\0
1976	a,EP\0
1977	a,Consume EP\0
1978	a,Flying State\0
1979	a,Aerial Cleft Entry Match\0
1980	a,Block Checker Entry Match\0
1981	a,Airship\0
1982	a,Flying Transformed Object\0
1983	a,Command Channel Matching\0
1984	a,Party Matching\0
1985	a,A new Command Channel room is being created.\0
1986	a,Disable initializing right mouse button\0
1987	a,Sigil\0
1988	a,Ability/Attribute\0
1989	a,Territory War\0
1990	a,Supplies Safe\0
1991	a,Territory Catapult\0
1992	a,Battle Abilities\0
1993	a,Event Server\0
1994	a,To see both Inventory and Equipment windows\0
1995	a,Reward\0
1996	a,Energy\0
1997	a,PvP Points\0
1998	a,Epic Quest\0
1999	a,Job Change Quest\0
2000	a,Special Quest\0
2001	a,Sec\0
2002	a,Match Starts In\0
2003	a,Red Team\0
2004	a,Registered Participants\0
2005	a,Blue Team\0
2006	a,Rewards\0
2007	a,Blue Team\0
2008	a,Red Team\0
2009	a,Territory War Status\0
2010	a,Territory Name\0
2011	a,War Status\0
2012	a,Clan War Status\0
2013	a,Not participating in a territory war\0
2014	a,Territory War Participation Status\0
2015	a,Needed Members\0
2016	a, - Arena Waiting Area\0
2017	a,Small Condenser\0
2018	a,Vortex Gate\0
2019	a,Large Condenser\0
2020	a,True Input (above age 15)\0
2021	a,Please enter the content of your inquiry in detail.\0
2022	a,Stage 1\0
2023	a,Stage 2\0
2024	a,Please select the category.\0
2025	a,Rude response\0
2026	a,Inaccurate content\0
2027	a,Not prompt handling\0
2028	a,Refund\0
2029	a,Sender\0
2030	a,Expiration date\0
2031	a,Send mail\0
2032	a,Standard Skills\0
2033	a,Need\0
2034	a,Return\0
2035	a,Possess\0
2036	a,Current Skill\0
2037	a,Modified Skill\0
2038	a,Enchanting Options\0
2039	a,Required Ingredients\0
2040	a,This skill is currently not enchanted.\0
2041	a,Skill not available to be enhanced Check skill's Lv and current PC status.\0
2042	a,%\0
2043	a,Choose box above to increase current skill route. \0
2044	a,Choose box below for single SP refund. \0
2045	a,For blessed skill enhancement, check "blessed enhance" and select the button above.\0
2046	a,To restore the skill, select the restore button in the list.\0
2047	a,Select one of the Enchant Options listed below.\0
2048	a,Welcome to Skill Enchantment!\0
2049	a,To begin, please click and drag one of your highlighted skills into the slot on the left.\0
2050	a,Blessed skill enchantment has been selected. Press the Blessed Enchant button at the bottom of the window when you are ready.\0
2051	a,Skill enhancement has been selected. Press the enhance button.\0
2052	a,Skill change has been selected. Press the change button.\0
2053	a,The unenchant option has been selected. This option will refund a certain portion of the SP spent. Click on the Refund button below when you are ready.\0
2054	a,Do you really wish to proceed?\0
2055	a,Skill enhancement was successful.\0
2056	a,The skill level was raised.\0
2057	a,Blessed skill enhancement was successful.\0
2058	a,Skill change was successful.\0
2059	a,The skill was changed.\0
2060	a,Restore was successful.\0
2061	a,The skill level dropped, but SP was returned.\0
2062	a,Skill enhancement was not successful.\0
2063	a,Standard skills were re-initialized.\0
2064	a,Blessed skill enhancement was not successful.\0
2065	a,Due to the blessed skill enhancement, the skill level was maintained.\0
2066	a,Enchant\0
2067	a,Refund\0
2068	a,Change Route\0
2069	a,Blessed Enchant\0
2070	a,Enchant Skill\0
2071	a,Regular mail\0
2072	a,Payment Request\0
2073	a,****\0
2074	a,Mailbox\0
2075	a,Received Mail\0
2076	a,Sent Mail\0
2077	a,Mail Type\0
2078	a,Sender\0
2079	a,Message\0
2080	a,Attached Items\0
2081	a,Total weight\0
2082	a,Payment Amount Requested\0
2083	a,Items that can be forwarded in the inventory\0
2084	a,Postage\0
2085	a,Sum received in payment request\0
2087	a,To\0
2088	a,Claim items\0
2089	a,Pay\0
2090	a,Send back\0
2091	a,Cancel\0
2092	a,Cancel\0
2093	a,Next Auction\0
2094	a,Reply\0
2095	a,Type\0
2096	a,Whenever you receive mail, a flying-letter animation will go off around your character. \\nYou can open or send mail from almost anywhere in the world. \\nHowever, you cannot send or receive mail with attached items in a non-peace zone. \\nBut you will still be alerted when mail with an attachment arrives. \\nYou can check your mail by clicking on the Mailbox icon or by using the /mailbox command.\0
2097	a,Skill Enchant\0
2098	a,How to use Skill enchanting\0
2099	a,Validity\0
2100	a,EULA Window Confirmation\0
2101	a,ChinaWarnMsgOKButton\0
2102	a,ServerSelectOKButton\0
2103	a,BroadcastShowPartyWindow\0
2104	a,BroadcastLockPosition\0
2105	a,BroadcastInitPosition\0
2106	a,BroadcastToggleShowClassOrName\0
2107	a,BroadcastToggleTargetName\0
2108	a,BroadcastSwitchMessageMode\0
2109	a,BroadcastShowPartyWindow\0
2110	a,BroadcastLockPosition\0
2111	a,BroadcastInitPosition\0
2112	a,BroadcastToggleShowClassOrName\0
2113	a,BroadcastToggleTargetName\0
2114	a,BroadcastSwitchMessageMode\0
2115	a,ShowChatWindow\0
2116	a,Shortcut (Personal Flight) - No 1\0
2117	a,Shortcut (Personal Flight) - No 2\0
2118	a,Shortcut (Personal Flight) - No 3\0
